CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,3,2025,100038541.32
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,43073642.19
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,3,2025,63505577.32
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3,2025,115448516.54
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,151321034.28
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,3,2025,1452171851.50
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,3,2025,760481033.62
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,3,2025,14687550.55
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,3,2025,31095118.22
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,3,2025,103004978.05
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3,2025,178068619.99
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,3,2025,70470633.33
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,3,2025,28388937.67
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,3,2025,4539824.92
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,3,2025,14080426.85
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,3,2025,38436004.44
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,3,2025,7707067731.38
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,30756620.13
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,3,2025,73888738.05
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,3,2025,1847451063.56
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,187252095.41
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,3,2025,212704829.11
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,46873095.39
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,3,2025,946101204.80
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,3,2025,10091479.91
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,3,2025,413341788.48
37880952000157,VIVACOM PLANOS DE SAÚDE,3,2025,59969713.65
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,3,2025,10577413.13
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,3,2025,9219847.24
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,3,2025,81919830.54
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,68104866.91
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,3,2025,68025380.83
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,3,2025,30869107.88
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,3,2025,27385437.34
03044492000105,HOSPITAL S.P. LTDA.,3,2025,7459797.40
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,3,2025,36361908.59
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,3,2025,4839540.70
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,3,2025,70303854.44
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,21126255.32
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,3,2025,260555642.34
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,3,2025,319917094.25
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,3,2025,39626206.65
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,3,2025,135589441.05
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,3,2025,52805229.99
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,3,2025,34964289.02
30505523000150,DONA SAÚDE CLINICAS LTDA,3,2025,3778300.53
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,3,2025,57789427.53
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,3,2025,3546601.06
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,53637888.55
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,3,2025,37417075.99
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,3,2025,15850191.20
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,3,2025,228794086.34
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,3,2025,225653643.05
84537141000138,SAMEL PLANO DE SAÚDE LTDA,3,2025,291223845.18
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,240815179.80
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,3,2025,6902110.24
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,52440795.76
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,3,2025,7726767218.82
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,3,2025,22576527.26
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,3,2025,68640719.18
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,3,2025,280885954.40
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,119775924.71
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,3,2025,397666333.85
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,3,2025,387539323.21
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,3,2025,45766471.38
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,3,2025,6019417.65
02618303000106,FUNASA SAÚDE,3,2025,12847944.90
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,3,2025,135638838.48
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,3,2025,4197011.43
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,3,2025,39088555.73
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,3,2025,167214230.17
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,3,2025,615134564.76
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,25159995.86
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,3,2025,143487043.92
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,3,2025,101127302.58
00381694000154,UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO,3,2025,61728815.01
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,3,2025,177084717.19
00826676000139,UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA,3,2025,3079101.73
56269913000162,PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A,3,2025,26195204.62
20119509000165,FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL,3,2025,46277820.99
00846662000187,LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A,3,2025,161787640.95
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,3,2025,1537758381.34
44857357000166,METRUS INSTITUTO DE SEGURIDADE SOCIAL,3,2025,241269372.40
01367538000100,UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA,3,2025,4229977.94
22027346000116,PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA,3,2025,3222191.76
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,3,2025,80168194.84
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,3,2025,1793692.40
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,3,2025,5164805.44
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,1832539764.31
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,3,2025,541524671.37
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,3,2025,21990705.91
01445199000124,UNIHOSP SAÚDE LTDA,3,2025,120120703.03
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,3,2025,33197509.54
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,3,2025,314947309.81
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,3,2025,226608237.10
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,3,2025,84249991.89
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,26768761.86
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,3,2025,20009984.42
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,3,2025,9574322.28
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,3,2025,14380560.39
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,3,2025,9737580.56
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,3,2025,6235136.41
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,3,2025,310005755.32
12317012000123,ASSOCIAÇÃO DO FISCO DE ALAGOAS,3,2025,600.75
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,3,2025,55626420.94
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,3,2025,55774607.38
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,3,2025,846374.28
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,3,2025,82487803.84
02989632000155,EVANGELICO SAUDE LTDA.,3,2025,17061713.29
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,3,2025,8097772.92
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,3,2025,16951188.75
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,3,2025,12520034.92
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,3,2025,46307148.86
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,3,2025,11563334.75
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,3,2025,68907979.01
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,3,2025,105951020.01
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,3,2025,6070655.75
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,3,2025,17609022.73
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3,2025,3227063.46
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3,2025,16564964.07
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,3,2025,39848734.56
02009924000184,GAMA SAUDE LTDA.,3,2025,2607537.21
03219363000100,SEPACO SAÚDE LTDA,3,2025,3844251.33
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,3,2025,2185989.11
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,3,2025,5078171.33
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,3,2025,4161789.79
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,3,2025,2923249.28
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,3,2025,3622650.25
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,3,2025,7830982.20
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,3,2025,924065.36
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),3,2025,23222907.84
03424929000136,SAUDE PAS - MEDICINA E ODONTO,3,2025,136296435.78
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,3,2025,352300.01
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,3,2025,2424937.36
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,3,2025,10232817.48
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,3,2025,6581690.14
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,3,2025,4270467.23
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,3,2025,19100909.76
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3,2025,32308231.05
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,3,2025,56238694.24
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),3,2025,11289788.36
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,3,2025,7546069.79
03637776000105,FILOSANITAS SAUDE LTDA,3,2025,23298848.13
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,3,2025,4126076.70
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,3,2025,360798782.72
03638220000133,PLANO DE SAUDE ASES LTDA.,3,2025,43193984.80
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,3,2025,147936942.18
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,3,2025,8371504.75
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,3,2025,6387198.15
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,3,2025,2901860.85
03977587000181,SBC SAÚDE LTDA.,3,2025,23323192.22
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,3,2025,20216516.04
03702977000149,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,3,2025,47711939.97
00307714000147,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,3,2025,14444789.29
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,3,2025,25136171.00
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,3,2025,6321058.04
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,3,2025,37870578.87
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.,3,2025,1857290.14
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,3,2025,3709811.23
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,3,2025,28594271.40
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,3,2025,15134008.79
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,3,2025,14617429.69
04197511000104,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,3,2025,16161921.46
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,3,2025,689305593.17
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,3,2025,580871.74
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,3,2025,23721781.34
04212174000179,DENTAL MASTER LTDA - EPP,3,2025,3003964.17
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,3,2025,4927644.18
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),3,2025,18784526.04
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,3,2025,88527673.63
05011316000100,HBC SAÚDE LTDA.,3,2025,100182476.86
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,3,2025,4477131.65
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,3,2025,138635434.65
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3,2025,56811055.22
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,3,2025,147539435.38
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,3,2025,4655676.76
04911101000175,VIVENTERIS LTDA,3,2025,9254863.33
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,3,2025,94055.56
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,3,2025,6480097.46
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,3,2025,44351599.32
05029064000139,SAÚDE SANTA TEREZA LTDA.,3,2025,75756777.59
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,3,2025,60026235.16
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,3,2025,39930445.13
06145428000109,PORTO DIAS SAUDE LTDA.,3,2025,2125019.88
04299138000194,BIOVIDA SAÚDE LTDA.,3,2025,197140308.70
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,3,2025,3416120.76
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,3,2025,19783688.78
04202013000102,POLICLIN SAÚDE S/A.,3,2025,121287210.79
07844436000106,CABERJ INTEGRAL SAÚDE S.A,3,2025,121591175.89
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,3,2025,1003844.53
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,3,2025,1855479.94
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,3,2025,33874010.26
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,3,2025,112777.11
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,3,2025,3871441.74
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,3,2025,52175281.28
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,3,2025,157949846.06
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,3,2025,56469.49
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,3,2025,22331055.37
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,3,2025,54356747.29
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,3,2025,7194823.18
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,3,2025,118369509.95
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,3,2025,33834377.51
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,3,2025,59806645.93
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,3,2025,62537839.28
10414182000109,UNIMED SAÚDE E ODONTO S.A,3,2025,67006056.34
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,3,2025,1845486.19
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,3,2025,1741035.88
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,3,2025,53984001.84
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,3,2025,2024987.29
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,3,2025,72400052.19
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,3,2025,0.00
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,3,2025,6854686.62
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,3,2025,8799067.40
12055813000168,CEMIG SAÚDE,3,2025,422340466.82
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,3,2025,254907875.81
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,3,2025,135943779.09
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,3,2025,70729735.85
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,3,2025,49163683.53
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,3,2025,50540759.33
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,3,2025,2828967.18
02919940000104,NOVODENTE S/A,3,2025,1671197.84
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,3,2025,96464981.38
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,3,2025,53621925.18
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,3,2025,236764264.88
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,3,2025,-125685.95
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,3,2025,5916477.00
11076382000153,UNIX SAÚDE S.A,3,2025,19176412.35
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,3,2025,266777324.86
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,3,2025,3465242.42
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,8318764.90
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,3,2025,0.00
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,3,2025,68761111.35
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,3,2025,9406814.47
15131148000132,AMHA SAUDE S/A,3,2025,50298428.63
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,3,2025,31152536.40
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,3,2025,118767099.74
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,3,2025,57416296.71
06814351000112,CEDPLAN SAÚDE LTDA EPP,3,2025,4734673.45
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,3,2025,68019645.93
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,3,2025,37856115.75
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,3,2025,36950528.89
17048922000171,ODONTO PRIME S/S LTDA,3,2025,478543.31
03518900000113,INSTITUTO CURITIBA DE SAÚDE,3,2025,322209839.40
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,3,2025,2387919.85
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,3,2025,43540157.51
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,3,2025,0.00
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,3,2025,0.00
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,3,2025,93352575.72
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,3,2025,49385780.12
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,3,2025,371743765.43
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,3,2025,0.00
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,3,2025,1278529.32
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,3,2025,267253.68
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,3,2025,28501613.14
